9.64389	1.12948	5.22236	5.15996	0.804865	0.154736	0.126142	10.1016	1.52474	9.61255	1.25524	5.12357	5.00656	1.08873	0.214126	0.240414	0.626902	4.51153
9.91758	1.25533	5.25565	5.14913	1.05279	0.201681	0.17869	10.0484	1.44598	9.86254	1.31118	5.11958	4.98922	1.14794	0.226147	0.246611	3.18935	4.51153
10.1663	1.34584	5.19787	5.06008	1.18888	0.230767	0.206797	10.5377	1.72555	10.1117	1.37011	5.11551	4.97074	1.20841	0.238478	0.252769	3.18935	4.83788
10.3923	1.42752	5.16817	5.0035	1.29419	0.253109	0.222659	10.2492	1.45907	10.3598	1.4321	5.11137	4.95106	1.2701	0.251116	0.258887	1.15051	4.83788
10.6243	1.5146	5.08146	4.8852	1.39859	0.278832	0.245141	10.9084	1.70343	10.6069	1.49721	5.10717	4.93014	1.33298	0.26406	0.264964	1.15051	4.1058
10.8511	1.54631	5.04905	4.86136	1.36385	0.273518	0.223158	10.7313	1.45265	10.853	1.56549	5.10289	4.90794	1.39701	0.277309	0.271	1.28179	4.1058
11.1162	1.59854	5.08993	4.90071	1.3749	0.27352	0.20766	11.4783	1.42876	11.0979	1.637	5.09855	4.8844	1.46213	0.290859	0.276993	1.28179	1.93525
11.396	1.6441	5.12724	4.94301	1.36207	0.268883	0.188061	11.587	1.61462	11.3416	1.71179	5.09414	4.85948	1.52832	0.304708	0.282942	1.9928	1.93525
11.6274	1.70287	5.07963	4.88756	1.38361	0.27587	0.186444	11.4763	1.53917	11.584	1.78992	5.08968	4.83313	1.59551	0.318855	0.288846	1.9928	0.90212
11.858	1.76709	5.06096	4.85869	1.4165	0.283677	0.184735	11.7788	1.74591	11.8251	1.87144	5.08516	4.80531	1.66366	0.333298	0.294705	0.350322	0.90212
12.1131	1.85776	5.11786	4.89085	1.50732	0.298956	0.190356	12.136	2.14937	12.0647	1.95639	5.08058	4.77598	1.73273	0.348033	0.300517	0.350322	1.36867
12.3568	1.88529	5.09879	4.89254	1.4355	0.285397	0.16147	12.3226	1.78353	12.3029	2.04482	5.07596	4.74508	1.80265	0.363059	0.306282	0.733559	1.36867
12.6125	1.94626	5.14262	4.93505	1.44633	0.28509	0.148943	12.5457	1.77728	12.5394	2.13677	5.07128	4.71257	1.87338	0.378373	0.311998	0.733559	0.954625
12.8127	2.08123	5.10991	4.83943	1.64046	0.326822	0.192198	12.5924	2.17509	12.7743	2.23227	5.06656	4.67842	1.94485	0.393973	0.317665	3.25426	0.954625
13.0786	2.18876	5.20168	4.90044	1.74446	0.341992	0.195149	13.2198	2.6644	13.0075	2.33137	5.0618	4.64258	2.01701	0.409856	0.323282	3.25426	3.44845
13.2818	2.33012	5.17399	4.80204	1.92628	0.381487	0.232578	13.0875	2.40708	13.2388	2.43409	5.057	4.605	2.08981	0.42602	0.328848	2.47763	3.44845
13.4616	2.47853	5.06327	4.60388	2.10738	0.429271	0.28443	12.7087	3.12439	13.4682	2.54047	5.05217	4.56565	2.16317	0.442462	0.334362	2.47763	10.8204
13.7113	2.5925	5.09233	4.59887	2.18682	0.443867	0.284545	13.836	2.62479	13.6955	2.65053	5.0473	4.52448	2.23703	0.459181	0.339823	0.862036	10.8204
13.9307	2.70735	5.07184	4.53917	2.26263	0.462422	0.291442	13.8302	2.73893	13.9208	2.7643	5.0424	4.48147	2.31134	0.476172	0.34523	0.862036	0.202016
14.1594	2.85967	5.09675	4.48848	2.41462	0.493553	0.311618	14.2106	2.94205	14.1439	2.88179	5.03748	4.43656	2.38601	0.493433	0.350583	0.562733	0.202016
14.4091	2.96876	5.16333	4.54621	2.44786	0.493926	0.286306	14.5568	2.87021	14.3646	3.00303	5.03253	4.38974	2.46099	0.510962	0.355881	0.562733	1.53297
14.6168	3.03946	5.10809	4.5124	2.39392	0.487765	0.261837	14.4616	2.90734	14.583	3.12802	5.02756	4.34097	2.5362	0.528756	0.361122	2.28469	1.53297
14.8475	3.1929	5.16854	4.50879	2.52677	0.5108	0.269623	14.6754	3.96041	14.7989	3.25679	5.02257	4.29021	2.61157	0.546812	0.366307	2.28469	3.77253
15.0547	3.38491	5.1922	4.41167	2.7379	0.555433	0.307738	15.0261	3.5067	15.0122	3.38932	5.01757	4.23744	2.68703	0.565128	0.371433	1.06518	3.77253
15.2652	3.55294	5.17908	4.30788	2.8749	0.588481	0.333518	15.3685	4.14761	15.2228	3.52563	5.01256	4.18263	2.76249	0.583699	0.376501	1.06518	2.50863
15.4789	3.73915	5.20909	4.23176	3.03757	0.622576	0.354477	15.5236	3.82936	15.4306	3.66572	5.00754	4.12575	2.83789	0.602525	0.381509	0.613841	2.50863
15.6904	3.87416	5.19509	4.19058	3.07051	0.632347	0.345154	15.7234	3.4105	15.6355	3.80957	5.00251	4.06678	2.91315	0.6216	0.386458	0.613841	0.999807
15.9129	4.0154	5.19993	4.1685	3.10851	0.640753	0.334233	15.9774	4.00094	15.8375	3.95719	4.99749	4.00571	2.98817	0.640923	0.391345	0.245458	0.999807
16.1078	4.18064	5.15429	4.0413	3.19915	0.669607	0.357277	16.3376	4.21632	16.0363	4.10854	4.99246	3.94251	3.0629	0.66049	0.39617	0.245458	1.77568
16.3056	4.37407	5.17908	3.95845	3.3397	0.700818	0.373166	16.3313	4.44499	16.2319	4.26363	4.98744	3.87716	3.13723	0.680299	0.400933	0.350442	1.77568
16.5156	4.53841	5.19632	3.92936	3.40027	0.713338	0.363951	16.7586	4.48231	16.4242	4.42242	4.98243	3.80966	3.21109	0.700345	0.405632	0.350442	0.654975
16.6945	4.70512	5.17585	3.84536	3.46448	0.73334	0.366496	16.6039	4.67344	16.613	4.5849	4.97743	3.74	3.28438	0.720627	0.410268	0.479058	0.654975
16.8461	4.90146	5.0864	3.60619	3.58703	0.782735	0.422327	16.9236	5.10119	16.7983	4.75103	4.97244	3.66817	3.35704	0.74114	0.414838	0.479058	4.51108
17.0107	5.12481	5.11446	3.47735	3.75043	0.823162	0.445268	16.9955	5.21099	16.9799	4.92077	4.96747	3.59416	3.42897	0.761882	0.419343	0.511609	4.51108
17.18	5.29714	5.08215	3.38171	3.79371	0.842754	0.446373	17.3421	4.64623	17.1579	5.09409	4.96252	3.51797	3.50008	0.782849	0.423782	0.511609	1.75478
17.3402	5.47606	5.06329	3.29458	3.84482	0.862316	0.443423	17.2894	5.43542	17.3319	5.27094	4.9576	3.4396	3.57028	0.804038	0.428154	0.225036	1.75478
17.4956	5.6478	5.01504	3.18388	3.87473	0.88296	0.447987	17.6463	4.74597	17.5019	5.45128	4.9527	3.35907	3.63949	0.825446	0.432459	0.225036	3.2664
17.6906	5.76834	4.96644	3.20738	3.79186	0.868712	0.404984	17.7853	5.62476	17.6679	5.63506	4.94783	3.27637	3.70762	0.847069	0.436695	1.9531	3.2664
17.8328	5.96721	4.93107	3.0526	3.87261	0.903259	0.431661	17.9216	6.07151	17.8297	5.82221	4.943	3.19151	3.77458	0.868904	0.440862	1.9531	1.06564
18.008	6.15461	4.94318	3.01485	3.91735	0.91486	0.4195	18.1263	6.16985	17.9872	6.01269	4.9382	3.10453	3.84027	0.890947	0.444959	0.758119	1.06564
18.157	6.363	4.95682	2.92626	4.00088	0.939303	0.423368	18.1245	6.79027	18.1402	6.20641	4.93343	3.01542	3.90462	0.913195	0.448987	0.758119	0.673066
18.2787	6.59873	4.97972	2.78052	4.13114	0.978378	0.444369	18.2164	6.66138	18.2888	6.40332	4.92872	2.92421	3.96753	0.935644	0.452943	0.503725	0.673066
18.4097	6.81363	4.97612	2.65991	4.20554	1.00684	0.454852	18.4022	7.02231	18.4328	6.60333	4.92404	2.83093	4.0289	0.958291	0.456828	0.503725	0.237265
18.5593	6.94876	4.89718	2.6464	4.12055	0.999892	0.420976	18.5422	6.76013	18.572	6.80638	4.91942	2.7356	4.08867	0.981133	0.46064	2.22046	0.237265
18.7088	7.15475	4.92939	2.62781	4.17055	1.00855	0.398408	18.8089	7.24388	18.7064	7.01237	4.91485	2.63825	4.14672	1.00417	0.46438	2.22046	0.659576
18.9076	7.29086	4.88584	2.70628	4.06786	0.983752	0.346311	19.1441	7.18344	18.8359	7.22122	4.91033	2.53893	4.20299	1.02738	0.468047	4.08448	0.659576
18.9946	7.49617	4.81713	2.49343	4.1216	1.02673	0.390782	18.5479	7.4012	18.9604	7.43283	4.90586	2.43767	4.25737	1.05079	0.47164	4.08448	4.07925
19.0855	7.75755	4.86499	2.32475	4.2736	1.07259	0.421241	19.0138	7.8688	19.0798	7.64712	4.90145	2.3345	4.3098	1.07437	0.475158	1.1476	4.07925
19.2064	7.96479	4.8657	2.26223	4.30783	1.08724	0.411221	19.3089	7.67375	19.1939	7.86397	4.89711	2.22949	4.36017	1.09813	0.478601	1.1476	0.296003
19.2858	8.18008	4.84529	2.11849	4.35762	1.11828	0.423726	19.132	8.12845	19.3028	8.08329	4.89283	2.12266	4.40842	1.12206	0.481969	1.38502	0.296003
19.3851	8.39078	4.84688	2.05163	4.39125	1.13372	0.410239	19.0239	8.17194	19.4062	8.30497	4.88862	2.01409	4.45445	1.14615	0.48526	1.38502	2.28354
19.481	8.53841	4.74806	1.99623	4.30803	1.13688	0.391419	19.347	8.30741	19.5042	8.5289	4.88448	1.90381	4.49819	1.17042	0.488475	3.94108	2.28354
19.5717	8.74773	4.72493	1.88432	4.33293	1.16058	0.401162	19.6843	8.35902	19.5966	8.75494	4.88042	1.7919	4.53956	1.19484	0.491613	3.94108	0.574864
19.7347	8.92009	4.70088	1.94704	4.2787	1.14375	0.358853	20.0039	8.8906	19.6835	8.983	4.87643	1.67841	4.57848	1.21942	0.494673	4.171	0.574864
19.8073	9.14236	4.67851	1.78712	4.32373	1.17885	0.388515	19.6061	9.48659	19.7645	9.21294	4.87251	1.56341	4.61488	1.24416	0.497655	4.171	1.02677
19.9382	9.36646	4.7094	1.77762	4.36102	1.18374	0.371415	20.1574	9.45949	19.8398	9.44463	4.86868	1.44697	4.64869	1.26904	0.500558	2.97747	1.02677
19.9825	9.58967	4.66222	1.55263	4.3961	1.23129	0.4217	19.6163	9.76606	19.9093	9.67795	4.86493	1.32916	4.67984	1.29407	0.503383	2.97747	2.71633
20.0699	9.82855	4.6931	1.4716	4.45641	1.25185	0.420761	20.1573	9.90876	19.9728	9.91275	4.86127	1.21005	4.70826	1.31923	0.506127	0.739776	2.71633
20.1304	10.0769	4.73485	1.36702	4.53321	1.27791	0.420005	19.1911	11.5493	20.0303	10.1489	4.8577	1.08972	4.73389	1.34454	0.508793	0.739776	7.14164
20.178	10.3487	4.79067	1.21135	4.63499	1.31517	0.437851	20.166	10.4687	20.0818	10.3863	4.8542	0.968259	4.75666	1.36998	0.511377	0.89426	7.14164
20.1931	10.5856	4.7604	0.972737	4.65995	1.36501	0.484251	19.6775	10.803	20.1271	10.6247	4.85081	0.845742	4.77652	1.39555	0.513881	0.89426	2.9218
20.2513	10.8577	4.81957	0.85996	4.74222	1.3914	0.485765	20.371	11.0109	20.1663	10.864	4.84751	0.722256	4.7934	1.42124	0.516304	2.01124	2.9218
20.2804	11.1138	4.84957	0.727649	4.79467	1.42018	0.486107	19.4335	12.3402	20.1993	11.1041	4.8443	0.597892	4.80727	1.44706	0.518645	2.01124	4.88307
20.3146	11.3522	4.84757	0.613613	4.80858	1.44387	0.485457	20.3164	11.3483	20.2261	11.3449	4.84122	0.472738	4.81807	1.47299	0.520904	0.00114524	4.88307
20.2587	11.6023	4.8079	0.222706	4.80274	1.52446	0.579844	19.2063	12.2418	20.2466	11.5861	4.83821	0.346889	4.82575	1.49904	0.523081	0.00114524	10.5869
20.3308	11.8419	4.81622	0.206811	4.81178	1.52784	0.551132	20.6141	11.9422	20.2608	11.8275	4.83531	0.220439	4.83027	1.52519	0.525176	4.8255	10.5869
20.3577	12.0757	4.83178	0.195613	4.82782	1.5303	0.499705	19.966	11.9688	20.2687	12.0692	4.83259	0.093487	4.83159	1.55145	0.527187	4.8255	3.74598
20.3443	12.3618	4.89744	0.0143964	4.89742	1.56786	0.511995	20.3263	12.4966	20.2701	12.3108	4.82979	-0.0338694	4.82968	1.57781	0.529115	1.10694	3.74598
20.2935	12.6011	4.86572	-0.280037	4.85765	1.62838	0.574817	20.0192	12.4823	20.2652	12.5522	4.82718	-0.161529	4.82451	1.60426	0.53096	1.10694	3.16414
20.3188	12.84	4.85956	-0.335758	4.84794	1.63994	0.556116	20.498	12.8924	20.254	12.7933	4.82472	-0.28939	4.81605	1.63081	0.532721	1.88321	3.16414
20.3063	13.0716	4.84099	-0.461211	4.81897	1.66621	0.558077	20.9151	12.2555	20.2363	13.0339	4.82236	-0.417348	4.80428	1.65745	0.534397	1.88321	2.10553
20.2712	13.285	4.80118	-0.599948	4.76355	1.69608	0.561209	20.1943	13.1688	20.2122	13.2738	4.8201	-0.545298	4.78918	1.68417	0.53599	1.03174	2.10553
20.2327	13.5199	4.80235	-0.72225	4.74773	1.72176	0.552238	19.858	13.5236	20.1818	13.5129	4.81798	-0.673135	4.77072	1.71097	0.537498	1.03174	1.29951
20.2123	13.778	4.83143	-0.82563	4.76036	1.74253	0.544068	20.3245	13.8896	20.1449	13.7509	4.81595	-0.800753	4.74892	1.73784	0.53892	1.31476	1.29951
20.1563	14.0057	4.81428	-0.997361	4.70984	1.77947	0.563273	20.3387	13.5307	20.1017	13.9878	4.81404	-0.928043	4.72374	1.76479	0.540258	1.31476	0.840699
20.101	14.2605	4.84519	-1.14099	4.70893	1.80852	0.563493	20.1216	14.337	20.0521	14.2233	4.81225	-1.0549	4.69521	1.7918	0.54151	0.346344	0.840699
20.0292	14.4895	4.8416	-1.28674	4.66748	1.8398	0.564868	19.6717	14.4038	19.9962	14.4573	4.81059	-1.18121	4.66331	1.81888	0.542677	0.346344	1.37715
19.9204	14.7437	4.88797	-1.5027	4.65125	1.88329	0.580261	19.781	14.773	19.934	14.6897	4.80903	-1.30687	4.62805	1.84601	0.543759	1.18554	1.37715
19.8543	14.9619	4.86905	-1.57011	4.60895	1.89913	0.552802	20.1149	14.0165	19.8655	14.9202	4.8076	-1.43177	4.58944	1.8732	0.544754	1.18554	3.41235
19.8241	15.1798	4.83121	-1.59841	4.55913	1.908	0.533569	20.0208	15.2053	19.7908	15.1486	4.80628	-1.55581	4.54751	1.90044	0.545663	2.18725	3.41235
19.6908	15.3897	4.80909	-1.94164	4.3997	1.9864	0.639452	20.0157	15.3443	19.7099	15.3749	4.8051	-1.67887	4.50226	1.92772	0.546486	2.18725	7.8247
19.6617	15.5781	4.73059	-1.94285	4.31321	1.99402	0.615131	19.9131	15.554	19.6229	15.5989	4.80403	-1.80085	4.45372	1.95504	0.547223	3.66558	7.8247
19.5683	15.7834	4.71536	-2.04686	4.24794	2.01982	0.605417	19.9388	15.0864	19.5298	15.8203	4.80308	-1.92164	4.40193	1.98241	0.547873	3.66558	1.35823
19.4644	15.9967	4.71821	-2.17223	4.18842	2.04924	0.604431	19.4748	16.0098	19.4307	16.039	4.80227	-2.04114	4.3469	2.0098	0.548437	0.0147516	1.35823
19.3636	16.2051	4.71589	-2.2315	4.15452	2.0637	0.569223	19.1556	16.0022	19.3257	16.2549	4.80158	-2.15925	4.28868	2.03722	0.548915	0.0147516	1.85257
19.2543	16.3826	4.67243	-2.33289	4.04837	2.09357	0.571822	19.238	16.2719	19.2148	16.4679	4.80101	-2.27586	4.22731	2.06467	0.549305	0.693115	1.85257
19.1365	16.5793	4.66555	-2.44819	3.97161	2.1232	0.574936	19.4007	16.2962	19.0981	16.6777	4.80057	-2.39087	4.16284	2.09213	0.549609	0.693115	0.274389
19.0062	16.7893	4.68775	-2.57332	3.91829	2.1519	0.574343	19.0029	16.8387	18.9757	16.8841	4.80025	-2.50418	4.0953	2.11961	0.549826	0.139217	0.274389
18.8489	16.9812	4.70211	-2.81445	3.76679	2.21249	0.643605	18.8373	17.7112	18.8477	17.0872	4.80006	-2.61571	4.02476	2.1471	0.549957	0.139217	6.4891
18.6748	17.2162	4.79158	-2.99934	3.73673	2.24716	0.64404	18.6148	17.3832	18.7142	17.2866	4.8	-2.72534	3.95127	2.1746	0.55	1.84448	6.4891
18.5733	17.421	4.77169	-2.91875	3.77491	2.22898	0.543673	18.8177	17.0316	18.5752	17.4822	4.80006	-2.83299	3.87489	2.2021	0.549957	1.84448	6.12935
18.3594	17.6127	4.83288	-3.13387	3.67908	2.27634	0.563359	18.1023	17.5529	18.4309	17.674	4.80026	-2.93858	3.79568	2.2296	0.549826	3.83116	6.12935
18.2233	17.8045	4.82365	-3.13527	3.66575	2.27835	0.50894	18.2749	17.4877	18.2814	17.8617	4.80057	-3.042	3.71372	2.25709	0.549609	3.83116	2.32419
18.092	17.9907	4.80543	-3.18106	3.60181	2.29424	0.499375	18.2094	18.0461	18.1268	18.0453	4.80101	-3.14318	3.62906	2.28457	0.549305	0.905546	2.32419
17.9161	18.1453	4.79041	-3.32717	3.44644	2.33859	0.536415	18.3021	17.498	17.9671	18.2246	4.80157	-3.24204	3.5418	2.31204	0.548915	0.905546	2.03362
17.7853	18.2879	4.72099	-3.35082	3.32562	2.35997	0.532241	17.9018	18.2183	17.8026	18.3994	4.80227	-3.3385	3.45199	2.33948	0.548437	1.0988	2.03362
17.6521	18.4691	4.70479	-3.36152	3.2917	2.36669	0.502863	18.8558	18.1364	17.6334	18.5697	4.80309	-3.43247	3.35973	2.3669	0.547873	1.0988	6.63737
17.4576	18.6508	4.75236	-3.48637	3.22958	2.39441	0.504574	17.3845	18.7039	17.4595	18.7353	4.80403	-3.5239	3.26509	2.3943	0.547223	0.487918	6.63737
17.2769	18.7918	4.73694	-3.58802	3.09269	2.4302	0.524192	17.7945	18.0801	17.281	18.8962	4.80509	-3.61271	3.16817	2.42166	0.546486	0.487918	1.78199
17.1157	18.9285	4.69801	-3.63239	2.97944	2.45463	0.523093	17.1762	18.8863	17.0983	19.0521	4.80628	-3.69883	3.06904	2.44898	0.545663	0.324658	1.78199
16.9485	19.0988	4.70591	-3.67311	2.94175	2.46631	0.500928	16.9398	19.7311	16.9113	19.203	4.8076	-3.78221	2.9678	2.47627	0.544754	0.324658	3.02609
16.7315	19.2146	4.70835	-3.79164	2.79143	2.50698	0.517276	16.5734	19.052	16.7201	19.3488	4.80903	-3.86278	2.86455	2.5035	0.543759	2.71721	3.02609
16.5413	19.3679	4.7264	-3.87289	2.70917	2.53119	0.519949	16.1674	20.2201	16.5251	19.4894	4.81058	-3.9405	2.75938	2.53069	0.542677	2.71721	3.24367
16.3161	19.5292	4.79059	-3.99456	2.64448	2.55681	0.518219	16.2338	19.6171	16.3262	19.6246	4.81225	-4.01531	2.65237	2.55783	0.54151	0.864463	3.24367
16.0932	19.6122	4.7721	-4.11027	2.4246	2.60864	0.558475	16.4366	18.2742	16.1237	19.7545	4.81405	-4.08716	2.54364	2.5849	0.540258	0.864463	10.0917
15.8877	19.7562	4.79596	-4.17927	2.35263	2.62888	0.549905	15.9243	19.8703	15.9176	19.8789	4.81596	-4.15602	2.43329	2.61191	0.53892	0.77085	10.0917
15.6993	19.881	4.76708	-4.16376	2.32124	2.63302	0.500463	16.2328	19.2166	15.7082	19.9978	4.81798	-4.22185	2.32141	2.63886	0.537498	0.77085	3.20002
15.4684	20.0344	4.83123	-4.26053	2.27785	2.65062	0.491194	15.4332	20.1836	15.4956	20.111	4.82012	-4.28461	2.2081	2.66574	0.53599	1.34392	3.20002
15.2566	20.1766	4.85437	-4.30575	2.24173	2.66157	0.470455	14.3677	21.3406	15.2799	20.2185	4.82237	-4.34427	2.09347	2.69253	0.534397	1.34392	5.66055
15.0683	20.3083	4.83883	-4.31681	2.18618	2.67281	0.457977	15.2016	20.4385	15.0613	20.3203	4.82474	-4.4008	1.97763	2.71925	0.532721	1.83906	5.66055
14.8378	20.3908	4.83834	-4.39654	2.01989	2.71093	0.482218	14.7476	19.9571	14.84	20.4162	4.82721	-4.4542	1.86068	2.74589	0.53096	1.83906	2.1627
14.6221	20.51	4.84932	-4.43946	1.95116	2.7275	0.474167	14.6665	20.6088	14.6161	20.5063	4.8298	-4.50443	1.74272	2.77244	0.529115	0.623498	2.1627
14.3852	20.5972	4.86806	-4.52567	1.79341	2.7643	0.501144	13.841	21.0031	14.3897	20.5904	4.8325	-4.55149	1.62386	2.79889	0.527187	0.623498	1.29696
14.1388	20.6713	4.88348	-4.59576	1.65146	2.79662	0.508415	14.0521	20.5924	14.1611	20.6686	4.83529	-4.59537	1.50421	2.82525	0.525176	0.729209	1.29696
13.9016	20.7427	4.89269	-4.66057	1.48913	2.83233	0.530073	13.8232	20.859	13.9304	20.7408	4.8382	-4.63606	1.38386	2.85151	0.523081	0.729209	0.368437
13.6275	20.8064	4.94195	-4.75711	1.33895	2.86723	0.537806	13.4686	20.7253	13.6977	20.807	4.8412	-4.67357	1.26294	2.87767	0.520904	1.72517	0.368437
13.379	20.8374	4.94965	-4.82978	1.08269	2.92107	0.590469	13.8263	20.4261	13.4632	20.8671	4.84431	-4.70789	1.14153	2.90371	0.518645	1.72517	2.34454
13.133	20.8781	4.94859	-4.86215	0.920869	2.95441	0.594489	13.1072	20.8294	13.2271	20.9211	4.84751	-4.73904	1.01975	2.92964	0.516304	0.16095	2.34454
12.9011	20.9369	4.93985	-4.87191	0.816474	2.97555	0.582922	13.2669	21.1579	12.9895	20.969	4.85081	-4.76702	0.897694	2.95546	0.513881	0.16095	1.7806
